Date/Time,ActivePower,WindSpeed,Power,WindDirection,Time,TimeDiff,Gust
04 07 2018 21:20,395.6838989,5.769907951,550.0998018,48.16059113,20,10,-0.029976845
04 07 2018 21:30,446.0877075,5.896400928,590.5922406,55.71010971,30,10,0.126492977
04 07 2018 21:40,388.0119934,5.806351185,561.5978806,58.07825851,40,10,-0.090049744
04 07 2018 21:50,338.1958923,5.425038815,447.6922231,60.12839127,50,10,-0.38131237
04 07 2018 22:00,446.8861084,6.001723766,624.5749454,47.79669952,0,-50,0.576684952
04 07 2018 22:10,435.7835083,5.984540939,619.7936371,46.63639069,10,10,-0.017182827
04 07 2018 22:20,442.0628967,5.961963177,612.2347723,49.28490829,20,10,-0.022577763
04 07 2018 22:30,545.6773071,6.387525082,762.6927091,51.78789902,30,10,0.425561905
04 07 2018 22:40,565.8366699,6.476181984,796.7056433,48.02782059,40,10,0.088656902
04 07 2018 22:50,439.6911011,5.94205904,605.6161767,48.88925934,50,10,-0.534122944
04 07 2018 23:00,358.5349121,5.678875923,521.9591515,50.14538956,0,-50,-0.263183117
04 07 2018 23:10,378.0740051,5.703017235,529.3420359,55.23022842,10,10,0.024141312
04 07 2018 23:20,542.4365234,6.308505058,733.0999206,60.36066818,20,10,0.605487823
04 07 2018 23:30,636.0609741,6.587378979,840.5963156,56.81428909,30,10,0.27887392
04 07 2018 23:40,678.6223145,6.76356411,913.0132453,55.20981979,40,10,0.176185131
04 07 2018 23:50,740.4622192,6.887551785,966.1615963,52.23535156,50,10,0.123987675
05 07 2018 00:00,862.0227051,7.046205997,1036.925348,50.2924614,0,-50,0.158654213
05 07 2018 00:10,768.2854004,6.933134079,986.1699895,50.30522156,10,10,-0.113071918
05 07 2018 00:20,845.8502197,7.145627022,1082.914967,51.28121948,20,10,0.212492943
05 07 2018 00:30,943.8422852,7.331449986,1172.462789,50.39833069,30,10,0.185822964
05 07 2018 00:40,963.9675903,7.402759075,1208.128775,50.21352005,40,10,0.07130909
05 07 2018 00:50,1023.825989,7.477427006,1246.285179,49.62905884,50,10,0.074667931
05 07 2018 01:00,944.559082,7.375347137,1194.330227,48.74761963,0,-50,-0.102079868
05 07 2018 01:10,797.3557129,7.019927025,1024.984487,48.62582016,10,10,-0.355420113
05 07 2018 01:20,718.7871094,6.776570797,918.5024207,48.07191849,20,10,-0.243356228
05 07 2018 01:30,573.0206909,6.295304775,728.222375,52.63188934,30,10,-0.481266022
05 07 2018 01:40,415.8293152,5.744153976,542.0549492,53.49647903,40,10,-0.551150799
05 07 2018 01:50,341.805603,5.46769619,459.7549581,58.32403946,50,10,-0.276457787
05 07 2018 02:00,343.1069031,5.511891842,472.4273143,58.90549088,0,-50,0.044195652
05 07 2018 02:10,363.2518005,5.638494015,509.7366669,56.63093948,10,10,0.126602173
05 07 2018 02:20,385.4917908,5.746380806,542.7479286,59.58267975,20,10,0.107886791
05 07 2018 02:30,412.5559998,5.802779198,560.4649435,60.7924881,30,10,0.056398392
05 07 2018 02:40,422.8642883,5.866018772,580.7160192,60.67435837,40,10,0.063239574
05 07 2018 02:50,405.4341125,5.77877903,552.886318,64.66171265,50,10,-0.087239742
05 07 2018 03:00,328.8088074,5.487413883,465.3865559,63.81447983,0,-50,-0.291365147
05 07 2018 03:10,312.7037964,5.372383118,433.0267257,64.56297302,10,10,-0.115030766
05 07 2018 03:20,317.4299927,5.367540836,431.6903791,66.04031372,20,10,-0.004842281
05 07 2018 03:30,408.6896057,5.863486767,579.8972833,67.48465729,30,10,0.49594593
05 07 2018 03:40,521.8272095,6.171096802,683.2452993,66.67946625,40,10,0.307610035
05 07 2018 03:50,508.0046082,6.102165222,658.9976423,68.25421906,50,10,-0.06893158
05 07 2018 04:00,479.1455994,6.100026131,658.2533112,67.8609314,0,-50,-0.002139091
05 07 2018 04:10,366.5393066,5.668194771,518.7108478,65.4757309,10,10,-0.43183136
05 07 2018 04:20,281.7677917,5.199376106,386.5325242,62.82258987,20,10,-0.468818665
05 07 2018 04:30,220.0130005,5.00483799,337.1890235,58.56005859,30,10,-0.194538116
05 07 2018 04:40,63.80363083,3.73239398,82.34868272,57.91857147,40,10,-1.27244401
05 07 2018 04:50,0,2.590368032,0,55.66524124,50,10,-1.142025948
05 07 2018 05:00,0,2.493071079,0,57.8736496,0,-50,-0.097296953
05 07 2018 05:10,0,2.426898003,0,57.52410889,10,10,-0.066173077
05 07 2018 05:20,0,3.079536915,19.05127094,68.32972717,20,10,0.652638912
05 07 2018 05:30,16.90872955,4.307263851,182.2802168,74.37413788,30,10,1.227726936
05 07 2018 05:40,495.3646851,6.380609035,760.0755739,67.37225342,40,10,2.073345184
05 07 2018 05:50,516.7520142,6.186876774,688.8676173,67.9302063,50,10,-0.193732262
05 07 2018 06:00,339.505188,5.511244774,472.2404836,68.11794281,0,-50,-0.675632
05 07 2018 06:10,169.2928925,4.458763123,213.3218879,67.45731354,10,10,-1.052481651
05 07 2018 06:20,9.204406738,2.972935915,0,60.71115112,20,10,-1.485827208
05 07 2018 06:30,0,2.526799917,0,65.79045105,30,10,-0.446135998
05 07 2018 06:40,0,2.823244095,0,62.67108917,40,10,0.296444178
05 07 2018 06:50,0,3.525336027,54.88898818,72.34158325,50,10,0.702091932
05 07 2018 07:00,299.9031982,5.384230137,436.3049009,75.58849335,0,-50,1.85889411
05 07 2018 07:10,105.7049026,4.189591885,159.0279066,69.25711823,10,10,-1.194638252
05 07 2018 07:20,72.18813324,3.835997105,98.66320007,71.36501312,20,10,-0.35359478
05 07 2018 07:30,35.40301132,3.325892925,34.92506951,55.02685165,30,10,-0.510104179
05 07 2018 07:40,0,2.50018692,0,38.99156189,40,10,-0.825706005
05 07 2018 07:50,0,3.029704094,17.02111766,41.1198616,50,10,0.529517174
05 07 2018 08:00,0,3.264086962,30.03013665,49.62723923,0,-50,0.234382868
05 07 2018 08:10,16.15312004,3.571132898,60.37167575,55.87649918,10,10,0.307045937
05 07 2018 08:20,41.14799881,3.348253965,36.84659284,51.2195816,20,10,-0.222878933
05 07 2018 08:30,66.1028595,3.752257109,85.34348808,49.74898911,30,10,0.404003143
05 07 2018 08:40,21.88455963,2.983690023,0,55.5139389,40,10,-0.768567085
05 07 2018 08:50,288.0469971,5.042518139,346.5140026,63.06948853,50,10,2.058828115
05 07 2018 09:00,364.0421143,5.449562073,454.6068744,64.61408997,0,-50,0.407043934
05 07 2018 09:10,391.5325012,5.564222813,487.6658832,66.27866364,10,10,0.11466074
05 07 2018 09:20,412.714386,5.643708229,511.3059788,62.54803085,20,10,0.079485416
05 07 2018 09:30,463.9993896,5.830070019,569.1538685,61.44626999,30,10,0.18636179
05 07 2018 09:40,478.4047852,5.884075165,586.5739488,65.35428619,40,10,0.054005146
05 07 2018 09:50,452.4266968,5.853153229,576.562768,66.15859222,50,10,-0.030921936
05 07 2018 10:00,468.3840027,5.737440109,539.968618,57.94897079,0,-50,-0.11571312
05 07 2018 10:10,365.3039856,5.347407818,426.1562015,57.71068954,10,10,-0.390032291
05 07 2018 10:20,99.72329712,3.778755903,89.43704945,40.31459045,20,10,-1.568651915
05 07 2018 10:30,273.9529114,4.857454777,301.7376665,24.38816071,30,10,1.078698874
05 07 2018 10:40,218.0825958,4.547023773,232.0199359,30.76400948,40,10,-0.310431004
05 07 2018 10:50,225.9201965,4.611795902,246.045521,32.87609863,50,10,0.064772129
05 07 2018 11:00,228.9432068,4.704586029,266.6049992,28.28706932,0,-50,0.092790127
05 07 2018 11:10,152.4295044,4.42580986,206.4591045,28.58703041,10,10,-0.278776169
05 07 2018 11:20,179.5158997,4.474321842,216.5841929,28.38998985,20,10,0.048511982
05 07 2018 11:30,168.2922974,4.300160885,180.8560341,29.89191055,30,10,-0.174160957
05 07 2018 11:40,194.9615021,4.479054928,217.5794482,24.32531929,40,10,0.178894043
05 07 2018 11:50,173.7666016,4.526892185,227.7136664,28.63203049,50,10,0.047837257
05 07 2018 12:00,182.4389038,4.447453976,210.9595425,30.41610909,0,-50,-0.07943821
05 07 2018 12:10,159.6248932,4.260335922,172.9206819,24.50797081,10,10,-0.187118053
05 07 2018 12:20,115.3310013,4.200363159,161.1267267,32.95072937,20,10,-0.059972763
05 07 2018 12:30,146.1414032,4.44659996,210.7814524,62.3930397,30,10,0.246236801
05 07 2018 12:40,165.8354034,4.230224133,166.9759469,25.08013916,40,10,-0.216375828
05 07 2018 12:50,209.841095,4.543748856,231.3177203,33.18122101,50,10,0.313524723
05 07 2018 13:00,269.6086121,4.914971828,315.3824602,31.32825089,0,-50,0.371222973
05 07 2018 13:10,229.4615021,4.625484943,249.0435605,32.99876022,10,10,-0.289486885
05 07 2018 13:20,208.7606049,4.561768055,235.1896267,30.6270504,20,10,-0.063716888
05 07 2018 13:30,161.7256012,4.43035078,207.4010447,30.30091095,30,10,-0.131417274
05 07 2018 13:40,231.7808075,4.693182945,264.0480571,31.81749916,40,10,0.262832165
05 07 2018 13:50,115.7687988,4.074544907,136.9649168,31.42073059,50,10,-0.618638039
05 07 2018 14:00,159.4685974,4.361186028,193.1812946,24.69212914,0,-50,0.286641121
05 07 2018 14:10,184.8058014,4.4796381,217.7021673,28.88059044,10,10,0.118452072
05 07 2018 14:20,212.3571014,4.60314703,244.1574766,33.05039978,20,10,0.12350893
05 07 2018 14:30,246.5415039,4.86335516,303.126435,35.54393005,30,10,0.26020813
05 07 2018 14:40,289.6918945,5.099973202,360.9448302,33.57088852,40,10,0.236618042
05 07 2018 14:50,324.082489,5.317434788,417.9825352,38.65501022,50,10,0.217461586
05 07 2018 15:00,485.1803894,5.987463951,620.7762384,39.02585983,0,-50,0.670029163
05 07 2018 15:10,496.9161987,5.937572002,604.1299483,39.64628983,10,10,-0.049891949
05 07 2018 15:20,492.5166931,6.006849766,626.3055825,45.86713028,20,10,0.069277763
05 07 2018 15:30,692.0994873,6.557275772,828.5777145,46.73735809,30,10,0.550426006
05 07 2018 15:40,1020.390991,7.366018772,1189.659777,39.09843063,40,10,0.808743
05 07 2018 15:50,1004.169006,7.19494915,1106.218346,42.14783859,50,10,-0.171069622
05 07 2018 16:00,861.6638794,6.980624199,1007.290314,41.26903152,0,-50,-0.214324951
05 07 2018 16:10,789.2451172,6.713628769,892.1239022,46.15243149,10,10,-0.26699543
05 07 2018 16:20,561.0042725,6.245401859,709.9528212,49.81430054,20,10,-0.46822691
05 07 2018 16:30,668.2111816,6.517772198,812.9602539,55.7580719,30,10,0.272370338
05 07 2018 16:40,605.0767212,6.288239956,725.6196288,57.56671906,40,10,-0.229532242
05 07 2018 16:50,901.2510986,7.026473999,1027.951064,60.40718842,50,10,0.738234043
05 07 2018 17:00,1595.718018,8.579220772,1877.06658,59.07406998,0,-50,1.552746773
05 07 2018 17:10,1829.78894,9.308005333,2344.135964,64.8688736,10,10,0.728784561
05 07 2018 17:20,1635.396973,8.767756462,1995.484782,66.62345886,20,10,-0.540248871
05 07 2018 17:30,1412.092041,8.248508453,1675.355264,67.85848999,30,10,-0.519248009
05 07 2018 17:40,1472.186035,8.450997353,1797.863291,73.07035828,40,10,0.202488899
05 07 2018 17:50,1070.322021,7.789972782,1412.115103,77.22821808,50,10,-0.66102457
05 07 2018 18:00,1092.44104,7.88014698,1462.126982,72.91230774,0,-50,0.090174198
05 07 2018 18:10,1128.671997,7.88700819,1465.970072,69.6539917,10,10,0.00686121
05 07 2018 18:20,1061.030029,7.759202003,1395.265373,70.58560944,20,10,-0.127806187
05 07 2018 18:30,1012.890991,7.658328056,1340.830736,71.69564819,30,10,-0.100873947
05 07 2018 18:40,880.0731201,7.403639793,1208.573954,72.06643677,40,10,-0.254688263
05 07 2018 18:50,906.3184204,7.404988766,1209.256045,72.11840057,50,10,0.001348972
05 07 2018 19:00,936.8513794,7.559360981,1288.669383,76.9178772,0,-50,0.154372215
05 07 2018 19:10,798.4041748,7.166469097,1092.722182,76.8217926,10,10,-0.392891884
05 07 2018 19:20,795.3084717,7.104876041,1063.907289,78.80451202,20,10,-0.061593056
05 07 2018 19:30,689.871521,6.838737011,945.0161408,77.9034729,30,10,-0.26613903
05 07 2018 19:40,755.4454956,6.932949066,986.088259,77.56532288,40,10,0.094212055
05 07 2018 19:50,1037.104004,7.690163136,1357.874701,76.34689331,50,10,0.757214069
05 07 2018 20:00,1044.567993,7.75501585,1392.981779,77.93884277,0,-50,0.064852715
05 07 2018 20:10,697.1447754,7.009960175,1020.478811,80.31787872,10,10,-0.745055676
05 07 2018 20:20,535.9501953,6.259267807,715.0022771,78.82411957,20,10,-0.750692368
05 07 2018 20:30,517.800415,6.349587917,748.4007665,79.15680695,30,10,0.09032011
05 07 2018 20:40,485.1690979,6.228281021,703.7465611,77.72506714,40,10,-0.121306896
05 07 2018 20:50,488.1158142,6.181111813,686.8105025,77.8273468,50,10,-0.047169209
05 07 2018 21:00,286.2156067,5.45805788,457.0150318,77.04488373,0,-50,-0.723053932
05 07 2018 21:10,193.969696,4.824782848,294.0925362,68.65679932,10,10,-0.633275032
05 07 2018 21:20,254.2893982,5.148121834,373.2392906,63.96244812,20,10,0.323338985
05 07 2018 21:30,202.4461975,4.859519005,302.2232391,67.85263824,30,10,-0.288602829
05 07 2018 21:40,178.4441071,4.736245155,273.7495147,64.26911163,40,10,-0.123273849
05 07 2018 21:50,348.7009888,5.608383179,500.7254133,68.61573792,50,10,0.872138023
05 07 2018 22:00,330.8717041,5.571979046,489.9462742,71.17250061,0,-50,-0.036404133
05 07 2018 22:10,276.3504028,5.296152115,412.2257801,70.03362274,10,10,-0.275826931
05 07 2018 22:20,316.2831116,5.471577168,460.8606063,66.28753662,20,10,0.175425053
05 07 2018 22:30,234.1517029,4.917418003,315.9680986,53.84376144,30,10,-0.554159164
05 07 2018 22:40,249.3999939,5.019451141,340.7925164,51.6556282,40,10,0.102033138
05 07 2018 22:50,255.5319977,5.150873184,373.9474509,52.01622009,50,10,0.131422043
05 07 2018 23:00,170.3905945,4.707241058,267.2015833,51.15985107,0,-50,-0.443632126
05 07 2018 23:10,166.577301,4.620382786,247.924738,48.63203049,10,10,-0.086858273
05 07 2018 23:20,100.5921021,4.200655937,161.1838569,49.63882828,20,10,-0.419726849
05 07 2018 23:30,166.565506,4.586835861,240.6096261,51.86610031,30,10,0.386179924
05 07 2018 23:40,129.1325073,4.289393902,178.7023497,51.17340851,40,10,-0.297441959
05 07 2018 23:50,100.8147964,4.150774956,151.5121922,45.27360916,50,10,-0.138618946
06 07 2018 00:00,115.4238968,4.246308804,170.1455673,43.97512054,0,-50,0.095533848
06 07 2018 00:10,101.2876968,4.182464123,157.6422338,42.79859924,10,10,-0.063844681
06 07 2018 00:20,120.2230988,4.305929184,182.012402,41.69189835,20,10,0.123465061
06 07 2018 00:30,85.7963028,4.039375782,130.3451795,43.67089844,30,10,-0.266553402
06 07 2018 00:40,85.15677643,4.145180225,150.4350531,42.61666107,40,10,0.105804443
06 07 2018 00:50,28.27725029,3.657445908,71.61707876,37.34627914,50,10,-0.487734318
06 07 2018 01:00,54.01972961,4.090634823,140.0124988,28.19116974,0,-50,0.433188915
06 07 2018 01:10,27.66489983,3.594705105,63.32449629,27.14990997,10,10,-0.495929718
06 07 2018 01:20,21.09477043,3.502460957,52.27611164,21.28074074,20,10,-0.092244148
06 07 2018 01:30,19.13990021,3.475188017,49.27030865,17.8289299,30,10,-0.02727294
06 07 2018 01:40,16.69144058,3.456394911,47.26834232,18.19478035,40,10,-0.018793106
06 07 2018 01:50,4.240458965,3.173597097,23.96598329,21.87421989,50,10,-0.282797813
06 07 2018 02:00,0,2.880903006,0,28.42760086,0,-50,-0.292694092
06 07 2018 02:10,0,3.231966972,27.72763722,16.49773026,10,10,0.351063967
06 07 2018 02:20,20.11031914,3.752191067,85.33342621,10.6447897,20,10,0.520224094
06 07 2018 02:30,12.15898037,3.396303892,41.24626654,20.49858093,30,10,-0.355887175
06 07 2018 02:40,0,2.662029982,0,24.24963951,40,10,-0.734273911
06 07 2018 02:50,0,2.519682884,0,20.98106003,50,10,-0.142347097
06 07 2018 03:00,0,3.334566116,35.66087462,33.23426819,0,-50,0.814883232
06 07 2018 03:10,8.041976929,3.600989103,64.12668349,28.34280968,10,10,0.266422987
06 07 2018 03:20,32.44330978,3.692354918,76.50378391,25.72637939,20,10,0.091365814
06 07 2018 03:30,20.16855049,3.475302935,49.28272428,28.68894958,30,10,-0.217051983
06 07 2018 03:40,43.34864044,3.815220118,95.25375097,28.42584038,40,10,0.339917183
06 07 2018 03:50,83.99723053,4.040112019,130.4831797,28.67098045,50,10,0.224891901
06 07 2018 04:00,64.21528625,3.808614016,94.18417859,29.8838501,0,-50,-0.231498003
06 07 2018 04:10,188.2259979,4.634112835,250.9393146,27.07350922,10,10,0.825498819
06 07 2018 04:20,182.2015991,4.622402191,248.3673627,26.69994926,20,10,-0.011710644
06 07 2018 04:30,159.9237061,4.552530766,233.2022462,30.68367004,30,10,-0.069871426
06 07 2018 04:40,88.85611725,3.964061022,121.203045,30.12805939,40,10,-0.588469744
06 07 2018 04:50,139.2297058,4.405311108,202.221717,29.47203064,50,10,0.441250086
06 07 2018 05:00,156.7180939,4.547274113,232.0736414,28.35774994,0,-50,0.141963005
06 07 2018 05:10,184.5554962,4.641670227,252.6037857,28.66320992,10,10,0.094396114
06 07 2018 05:20,188.7411041,4.702678204,266.1766012,29.83819962,20,10,0.061007977
06 07 2018 05:30,100.0542984,3.966212988,121.6042187,29.33185959,30,10,-0.736465216
06 07 2018 05:40,51.26086044,3.524952888,54.84453524,31.75659943,40,10,-0.441260099
06 07 2018 05:50,58.1032486,3.761725903,86.79333693,33.86268997,50,10,0.236773014
06 07 2018 06:00,26.08448982,3.342837095,36.37376896,34.61283112,0,-50,-0.418888807
06 07 2018 06:10,0.380132288,2.66343689,0,42.33140182,10,10,-0.679400206
06 07 2018 06:20,0,2.236486912,0,43.4827919,20,10,-0.426949978
06 07 2018 06:30,0,2.478645086,0,50.02320099,30,10,0.242158175
06 07 2018 06:40,0,2.576556921,0,42.6020813,40,10,0.097911835
06 07 2018 06:50,0,2.275067091,0,39.75696182,50,10,-0.30148983
06 07 2018 07:00,0,2.170047045,0,27.68816948,0,-50,-0.105020046
06 07 2018 07:10,0,2.279835939,0,31.49757004,10,10,0.109788895
06 07 2018 07:20,0,2.076203108,0,29.24361038,20,10,-0.203632832
06 07 2018 07:30,0,2.210340023,0,30.17262077,30,10,0.134136915
06 07 2018 07:40,0,2.427788019,0,26.82498932,40,10,0.217447996
06 07 2018 07:50,0,2.557629108,0,17.85810089,50,10,0.129841089
06 07 2018 08:00,0,2.580939054,0,16.05323982,0,-50,0.023309946
06 07 2018 08:10,0,2.218658924,0,19.78350067,10,10,-0.36228013
06 07 2018 08:20,0,2.131531954,0,17.08073997,20,10,-0.08712697
06 07 2018 08:30,0,1.986724973,0,12.64606953,30,10,-0.144806981
06 07 2018 08:40,0,1.740594983,0,22.30533981,40,10,-0.24612999
06 07 2018 08:50,0,1.939887047,0,34.24386978,50,10,0.199292064
06 07 2018 09:00,0,1.446207047,0,41.3916893,0,-50,-0.49368
06 07 2018 09:10,0,1.879662037,0,31.43481064,10,10,0.43345499
06 07 2018 09:20,0,1.799842954,0,33.29153061,20,10,-0.079819083
06 07 2018 09:30,0,1.653846025,0,21.52024078,30,10,-0.145996928
06 07 2018 09:40,0,2.152806044,0,27.05764961,40,10,0.498960018
06 07 2018 09:50,0,2.416985035,0,23.05207062,50,10,0.264178991
06 07 2018 10:00,0,2.443939924,0,35.16170883,0,-50,0.026954889
06 07 2018 10:10,0,2.775161982,0,25.03101921,10,10,0.331222057
06 07 2018 10:20,0,3.461990118,47.85847331,4.471887112,20,10,0.686828136
06 07 2018 10:30,15.25580978,3.356923103,37.61306744,11.7111702,30,10,-0.105067015
06 07 2018 10:40,15.44155979,3.173587084,23.96538474,6.622301102,40,10,-0.18333602
06 07 2018 10:50,36.34658051,3.451831102,46.79070288,11.40147018,50,10,0.278244019
06 07 2018 11:00,93.6396637,3.896581888,108.999347,12.06317997,0,-50,0.444750786
06 07 2018 11:10,40.68803024,3.633270979,68.34724195,12.14140034,10,10,-0.263310909
06 07 2018 11:20,49.98526001,3.509851933,53.11118129,17.64546967,20,10,-0.123419046
06 07 2018 11:30,70.07285309,3.665981054,72.79385491,17.22989082,30,10,0.156129122
06 07 2018 11:40,78.42613983,3.700309038,77.64450914,16.86144066,40,10,0.034327984
06 07 2018 11:50,54.84136963,3.496690035,51.63016037,24.3535099,50,10,-0.203619003
06 07 2018 12:00,138.0361023,4.184656143,158.0681035,15.12668991,0,-50,0.687966108
06 07 2018 12:10,96.39019775,3.959489107,120.3531992,11.71407032,10,10,-0.225167036
06 07 2018 12:20,55.38459015,3.566884041,59.84889057,16.63587952,20,10,-0.392605066
06 07 2018 12:30,90.04083252,3.880036116,106.1182409,22.07969093,30,10,0.313152075
06 07 2018 12:40,111.0593033,4.024922848,127.6410733,22.78852081,40,10,0.144886732
06 07 2018 12:50,155.727005,4.276486874,176.1287329,18.88773918,50,10,0.251564026
06 07 2018 13:00,209.412796,4.636936188,251.560711,21.7259903,0,-50,0.360449314
06 07 2018 13:10,203.2315063,4.565557003,236.0063378,21.7947998,10,10,-0.071379185
